# test
8,13,13
14,25,12
6,6,20
7,12,11
12,20,23
2,3,10
23,13,19
19,2,19
21,2,0
25,0,18
19,4,24
17,11,4
12,8,13
3,1,4
2,18,13
18,13,25
1,15,2
13,12,25
15,17,11
8,22,22
21,24,13
16,4,17
5,24,4
17,17,2
15,17,8
25,13,2
5,1,18
3,5,8
22,19,0
17,21,24
8,2,24
20,24,19
10,5,7
5,2,12
7,18,18
18,5,3
19,7,12
14,8,15
21,6,9
0,11,12
13,22,12
16,1,8
2,0,18
12,13,23
0,4,12
6,2,2
10,6,24
7,0,7
7,25,2
16,0,10
2,12,19
20,12,0
13,25,21
24,5,22
21,8,16
4,19,17
17,9,3
25,2,6
25,7,15
2,9,5
22,16,25
12,23,21
16,22,3
11,2,19
8,3,22
13,1,15
24,9,11
14,6,20
9,12,6
21,19,10
10,7,17
14,13,10
17,9,10
0,1,1
9,0,23
3,21,16
16,0,15
5,11,19
22,22,4
21,3,1
1,24,13
25,5,23
18,20,19
23,5,15
1,10,2
10,17,11
5,13,23
19,15,24
16,12,24
12,11,0
11,13,23
20,11,4
22,11,17
9,16,20
16,1,9
13,14,6
15,18,22
0,23,20
9,8,2
24,1,12
15,1,5
19,9,2
10,11,11
14,11,13
18,18,25
3,6,22
23,8,20
18,9,13
6,16,16
4,19,11
17,0,12
0,19,0
17,24,17
10,5,24
19,0,1
20,9,1
22,7,15
14,4,18
12,24,0
18,18,18
10,15,25
18,1,1
4,13,0
11,2,11
25,19,5
16,13,3
16,0,25
22,24,5
3,9,10
13,25,24
6,22,0
21,22,2
6,21,1
0,16,5
23,7,14
7,21,7
5,5,21
8,4,3
10,6,20
4,12,6
8,21,15
4,7,12
19,14,12
14,9,7
2,9,15
11,13,15
24,3,20
13,6,14
22,0,2
20,2,0
18,21,18
17,10,15
11,16,12
11,22,16
2,12,12
21,9,1
8,9,23
9,24,14
9,12,5
8,6,25
14,23,10
4,8,17
20,12,15
11,6,15
14,3,5
17,25,10
12,22,19
15,8,24
25,2,23
20,1,25
2,19,22
18,20,18
19,9,2
8,20,11
5,7,12
15,3,9
18,15,7
15,10,12
6,18,11
5,19,3
6,18,9
13,23,15
24,0,24
9,19,18
19,23,16
15,13,13
22,23,9
3,13,15
8,15,10
7,4,24
16,22,2
14,15,19
6,2,21
17,4,1
22,18,4
7,17,6
13,25,19
24,16,14
2,23,6
9,8,8
14,16,11
16,13,16
14,22,22
10,10,17
12,13,17
8,2,9
7,19,25
8,10,9
7,20,18
17,18,11
20,25,25
24,19,5
22,17,5
13,0,14
18,3,4
14,6,6
13,15,12
6,3,24
2,18,0
9,9,5
24,5,23
10,18,14
18,13,12
12,16,19
4,1,11
4,7,15
25,19,0
12,22,2
23,7,0
14,13,9
17,22,4
25,8,2
9,15,4
15,2,10
3,20,21
19,21,17
9,14,6
5,5,24
10,5,7
1,16,19
19,0,7
21,2,23
19,12,20
4,6,24
7,10,12
8,0,20
16,5,18
16,18,25
24,17,9
6,5,10
22,3,5
3,25,0
11,12,23
11,8,16
15,1,11
9,25,18
21,12,15
5,18,19
21,22,0
0,0,1
23,12,24
2,1,17
6,15,12
6,8,23
13,7,9
0,3,24
11,4,4
8,15,7
0,7,18
9,2,20
1,0,1
4,11,17
10,20,23
4,6,1
1,21,9
4,17,3
25,2,0
12,2,20
17,21,22
25,22,24
25,10,10
0,18,24
21,21,5
10,25,7
10,10,20
20,0,13
20,18,10
9,10,3
19,13,14
25,20,15
20,20,5
16,11,21
17,15,10
10,7,2
20,6,6
12,10,14
23,8,11
7,8,14
8,24,15
5,4,5
2,14,11
10,16,11
11,24,20
10,5,16
18,4,11
6,1,11
0,11,13
11,10,22
16,6,16
14,22,21
3,1,22
20,6,12
0,19,13
3,25,14
5,7,23
6,15,14
3,17,18
16,12,21
22,11,15
0,18,10
9,9,4
16,18,10
16,2,20
12,16,16
9,5,24
4,6,21
22,10,5
6,0,1
24,18,6
4,19,0
11,22,4
16,5,14
2,6,8
5,7,24
8,16,22
0,19,21
3,18,9
24,16,25
19,7,6
19,5,8
8,22,18
22,21,19
21,9,8
1,6,0
11,18,18
6,9,12
23,25,15
1,4,15
24,16,21
19,12,8
7,11,16
9,23,0
17,11,25
22,6,0
11,25,4
22,12,20
5,22,17
3,2,15
19,6,4
11,9,12
16,23,14
24,4,4
19,11,10
10,7,16
25,3,4
22,11,13
3,6,1
15,16,23
5,1,4
2,9,25
0,18,21
12,8,18
25,22,19
16,14,4
10,12,0
13,5,19
8,4,1
9,0,1
4,12,5
0,3,3
20,17,5
10,9,12
12,18,6
25,3,15
17,12,9
12,14,19
6,0,24
19,5,6
17,19,8
4,18,23
16,19,1
21,16,3
23,13,8
7,15,10
12,24,7
5,3,14
4,9,11
6,1,11
25,16,0
20,17,0
3,7,16
9,13,6
0,10,25
25,0,1
7,12,22
1,13,18
14,8,16
4,0,10
5,19,5
22,7,18
0,9,8
3,7,17
5,18,2
5,22,19
9,18,15
21,5,13
25,5,16
24,18,9
20,5,15
19,4,14
22,2,9
1,24,6
19,2,3
21,2,14
3,5,22
9,15,8
5,14,19
23,4,19
4,0,5
12,25,25
19,19,20
6,25,11
16,23,0
21,23,14
1,16,4
17,11,1
14,17,15
0,20,8
12,11,1
1,5,12
23,19,1
22,16,13
5,15,11
15,24,1
4,10,11
12,1,15
6,12,16
17,3,6
23,9,11
13,12,18
6,13,14
22,21,7
14,7,2
8,9,25
21,15,13
5,20,8
2,0,6
13,20,21
15,3,23
11,2,0
22,11,11
11,8,4
13,19,6
18,16,22
25,12,14
6,16,0
24,11,10
13,2,0
15,7,9
8,22,3
3,23,17
2,21,23
12,25,8
25,16,11
3,16,17
19,10,18
2,5,17
15,14,17
18,23,12
9,14,15
24,11,12
11,4,7
10,11,14
23,16,25
8,23,3
3,6,3
15,1,20
22,19,19
8,19,1
19,6,19
12,10,7
11,25,25
17,21,22
23,16,9
14,9,21
0,7,17
4,19,4
19,10,11
0,7,24
19,11,17
15,13,21
4,17,25
16,20,2
15,22,18
3,22,19
3,3,10
3,13,8
16,8,20
0,17,22
11,25,5
22,20,10
22,25,7
9,9,18
15,7,23
14,20,25
25,25,24
4,9,13
20,15,18
8,3,18
24,24,19
7,13,23
9,0,17
22,2,12
19,19,20
3,6,25
8,8,16
12,10,0
21,15,14
17,4,10
11,3,24
23,9,18
19,1,9
20,8,15
16,13,3
4,19,13
2,23,9
25,7,6
5,15,12
23,6,21
10,21,20
5,5,25
9,18,16
14,15,24
7,15,14
14,15,2
4,5,22
5,5,20
2,0,4
9,5,4
24,13,5
12,8,25
4,9,13
2,20,19
8,18,24
3,17,15
8,11,7
1,5,5
25,18,22
6,9,22
25,17,2
1,0,21
11,11,14
22,23,3
16,11,9
21,18,8
10,4,17
3,21,25
14,8,18
19,20,9
4,17,1
25,5,13
16,18,16
14,20,1
13,14,5
1,14,3
21,1,17
24,12,20
2,21,12
7,7,3
19,9,19
21,23,24
10,5,12
13,6,18
23,2,9
21,14,1
1,16,22
8,9,18
17,0,7
3,21,12
24,16,0
19,24,3
9,11,24
11,14,20
20,5,21
12,4,22
22,18,11
15,22,9
12,13,1
3,25,10
18,0,10
25,9,4
16,8,23
1,2,6
22,14,10
15,6,25
22,4,7
22,21,3
17,16,23
20,13,23
18,15,13
13,16,14
10,17,2
12,20,21
2,21,3
23,4,14
24,4,8
8,10,4
22,5,7
1,24,13
25,13,5
24,10,25
16,12,9
25,17,4
16,13,25
24,24,3
20,9,5
8,6,21
10,23,16
19,4,21
17,2,18
20,13,20
5,13,20
6,12,20
24,1,10
13,9,15
0,25,12
20,15,24
6,1,25
11,16,3
22,1,24
13,3,3
0,7,3
22,19,11
23,18,19
5,1,0
14,8,3
18,25,10
16,5,5
14,9,9
9,4,18
9,6,3
0,18,6
7,16,24
5,9,22
19,2,19
15,21,13
5,6,1
20,17,16
2,3,19
7,16,8
19,24,21
15,18,10
16,10,17
21,3,18
21,5,9
17,0,12
24,9,14
0,23,3
16,4,18
21,0,15
6,8,2
3,25,3
1,21,8
19,5,20
23,7,24
18,14,2
23,8,19
8,20,3
12,6,24
14,0,15
8,11,7
4,24,23
23,21,5
21,23,12
15,1,25
3,18,24
2,9,7
16,8,7
12,4,7
9,24,13
5,20,24
18,24,24
16,24,11
6,18,7
0,20,13
15,24,14
12,2,15
10,3,6
5,13,8
5,16,9
19,21,15
24,11,6
20,25,7
14,2,4
17,19,2
12,1,10
8,10,19
16,2,12
8,23,22
4,20,22
9,19,1
1,16,22
7,22,10
9,12,8
3,15,13
19,19,14
20,18,5
25,8,6
5,13,24
8,17,14
1,7,0
6,4,9
0,24,15
15,24,11
4,21,4
17,21,12
11,1,1
21,18,22
12,13,1
14,21,25
8,11,2
17,8,13
16,21,7
4,9,6
13,1,2
10,20,8
3,10,3
19,25,21
16,0,17
18,22,0
5,23,4
12,4,20
8,15,21
9,23,11
21,18,8
6,4,21
17,24,1
8,1,9
3,7,5
20,18,24
9,23,11
24,17,2
18,4,16
2,23,16
22,14,20
21,3,6
8,25,1
19,7,20
23,9,13
21,4,1
15,13,7
21,3,24
12,4,25
25,13,6
14,8,17
15,13,7
23,20,20
13,20,24
12,5,6
3,4,13
20,7,4
8,16,15
7,14,25
11,24,17
19,1,17
4,20,10
16,25,9
7,11,6
11,3,10
7,2,14
0,11,11
12,22,10
21,10,14
4,1,24
23,11,5
18,18,11
18,2,23
18,21,21
12,22,12
3,17,1
25,12,9
15,24,7
18,19,12
15,19,9
8,0,24
11,4,24
13,3,5
4,24,1
24,20,1
18,19,11
6,6,18
10,21,2
13,6,7
22,5,10
3,18,13
23,18,4
21,12,1
13,16,7
0,3,15
22,21,8
24,4,20
3,8,10
20,9,0
2,14,1
2,25,19
13,23,20
0,25,5
18,0,21
7,13,5
16,15,10
24,12,7
16,20,15
4,11,20
18,11,17
17,22,6
19,12,18
1,10,24
11,18,22
11,6,2
10,12,6
10,2,17
13,3,6
4,24,24
21,18,9
2,0,0
0,17,2
10,19,8
1,19,18
1,6,6
7,21,3
2,18,18
9,7,4
15,8,24
9,3,18
14,15,7
19,16,10
24,18,4
20,14,23
17,7,11
15,2,2
20,1,5
23,25,23
20,17,13
8,15,10
4,20,8
20,6,4
25,12,4
19,19,6
7,5,17
7,6,15
17,3,15
0,21,4
14,5,24
9,9,0
1,22,22
11,18,6
11,1,21
10,17,7
20,7,11
19,20,5
5,24,22
8,6,1
11,21,11
17,23,1
0,25,2
11,8,0
21,8,16
2,12,25
22,6,12
14,11,21
20,10,3
17,13,8
20,10,8
8,15,21
19,25,18
2,5,19
23,17,6
8,16,12
10,15,22
12,0,23
0,10,9
8,19,20
3,4,8
24,16,10
3,25,13
7,25,13
12,5,13
11,0,20
19,21,13
8,9,11
25,3,6
9,8,9
21,15,9
5,18,16
10,6,24
8,6,19
10,9,5
18,24,15
24,9,9
22,21,21
11,16,13
21,3,18
5,25,5
7,23,25
1,18,11
14,23,0
17,20,0
17,7,9
13,2,10
2,1,8
14,4,11
6,8,18
19,25,22
25,15,15
19,25,20
4,2,9
8,25,7
0,14,10
11,0,10
17,13,5
13,21,22
3,22,10
24,5,12
23,10,3
1,25,17
1,8,7
5,3,18
12,18,13
14,9,11
5,25,1
0,23,22
20,24,19
24,5,1
7,19,12
24,25,25
10,0,19
14,23,24
17,10,22
17,10,21
2,0,0
21,14,20
24,16,8
15,24,15
2,14,5
17,6,21
24,3,14
15,1,1
11,6,9
7,21,7
19,19,24
1,18,19
3,12,12
16,13,8
7,2,5
20,9,3
4,13,25
12,6,7
14,5,22
8,8,9
23,18,2
10,21,12
0,17,12
4,13,12
5,25,13
6,0,13
14,12,25
19,22,8
23,11,12
18,0,12
22,19,7
7,6,20
5,14,25
0,8,8
9,8,17
18,10,14
22,24,17
12,18,5
22,15,24
20,0,5
19,21,12
7,16,13
2,17,11
3,10,17
17,24,11
13,7,6
20,19,15
22,23,4
13,7,18
7,4,0
2,25,1
9,1,23
23,7,8
23,12,10
2,16,21
17,16,24
9,5,10
14,17,1
11,6,11
16,12,3
16,7,21
4,19,21
20,23,10
22,6,18
23,9,19
20,15,0
8,13,4
20,19,2
20,3,7
7,23,2
21,8,14
8,7,8
23,12,11
0,24,4
1,22,22
9,19,19
6,5,7
22,6,7
4,7,3
14,4,7
16,6,24
17,14,1
12,1,21
20,1,12
22,20,4
11,1,2
23,13,8
10,7,18
9,7,6
19,17,17
21,25,3
13,21,5
0,25,7
21,9,14
0,15,21
8,11,18
19,7,1
10,9,15
3,8,6
13,25,24
0,12,6
19,21,24
23,9,3
13,2,4
7,4,2
0,25,17
12,9,17
3,21,14
24,8,9
15,11,7
24,25,25
21,20,9
24,11,9
5,10,15
7,16,14
18,23,18
3,21,13
20,19,1
17,2,19
7,23,1
20,1,5
9,1,18
25,20,23
19,20,22
22,19,16
20,17,0
11,0,3
7,5,10
25,18,23
7,6,16
13,15,5
0,1,1
17,2,22
11,0,23
21,5,15
4,10,14
15,9,21
19,24,5
15,7,8
22,4,11
15,9,23
4,19,24
9,6,10
23,18,7
15,12,25
10,20,15
14,6,23
1,24,19
20,5,4
11,25,21
8,4,13
10,22,16
21,1,25
13,5,21
22,0,13
14,25,6
9,1,3
6,5,2
10,8,5
5,5,6
6,12,9
2,7,18
23,12,3
20,7,21
2,5,24
8,5,9
10,7,20
2,14,2
15,18,11
2,6,22
23,6,14
8,18,18
24,3,22
3,12,9
13,11,21
24,23,13
25,2,13
11,21,25
2,0,0
17,8,10
3,17,11
6,17,9
9,12,6
12,20,15
6,7,4
4,21,24
22,24,10
4,22,24
7,14,25
23,17,2
17,19,22
6,2,1
19,19,4
7,24,20
3,6,10
0,11,9
17,6,1
18,15,7
11,12,2
5,11,24
22,5,14
10,24,15
14,21,1
9,14,1
4,14,15
14,10,8
2,17,13
23,15,3
12,17,18
21,16,13
7,21,4
9,7,22
11,24,2
4,0,0
10,24,22
19,23,5
9,25,7
20,3,0
14,16,14
7,1,17
22,0,16
13,11,19
22,19,21
5,5,10
0,12,7
2,7,9
3,7,8
12,3,5
23,6,22
5,11,4
0,23,4
23,10,14
15,14,2
20,4,18
20,1,1
9,10,16
6,25,18
18,8,13
0,2,25
14,4,0
7,23,0
14,16,23
2,0,0
1,5,3
13,23,15
6,11,20
21,23,7
1,22,22
12,9,10
3,20,18
9,8,15
21,4,23
22,12,18
1,13,9
15,12,19
24,6,1
3,2,5
4,8,17
11,23,18
13,11,24
19,7,11
24,14,14
0,6,22
21,24,9
2,12,15
8,6,8
3,2,2
7,18,19
8,18,19
18,4,16
15,6,17
1,24,3
25,10,13
7,5,21
2,19,15
13,23,17
5,4,18
16,6,0
17,19,7
23,4,3
24,10,14
21,0,25
8,2,14
21,17,21
12,22,4
17,20,24
4,2,6
5,0,10
23,13,13
2,20,15
11,3,16
17,18,25
25,20,22
22,24,12
13,12,18
3,9,25
1,18,4
18,13,17
19,12,11
11,0,16
12,9,13
25,3,3
15,1,1
18,14,4
3,25,12
5,25,20
0,20,10
0,8,17
25,14,21
15,11,10
20,0,10
22,12,22
17,10,10
9,13,4
6,16,9
25,3,24
8,1,6
12,18,3
8,12,19
5,0,18
17,16,18
11,2,21
12,14,12
13,11,6
16,8,19
14,25,10
11,17,19
19,12,11
15,13,5
13,1,14
18,15,10
24,7,25
13,12,25
1,5,19
13,17,6
0,4,6
8,18,8
21,8,18
11,8,15
14,21,24
14,14,11
20,19,25
1,20,22
15,24,6
22,24,22
4,22,21
1,24,23
12,22,25
21,9,5
16,24,18
15,8,4
11,20,8
7,21,7
14,24,25
17,13,6
24,9,21
1,1,8
13,19,14
7,22,25
22,17,20
6,16,21
10,15,5
10,1,10
11,8,20
20,12,11
11,11,19
4,3,8
11,9,14
14,20,18
18,18,7
9,19,12
13,14,7
23,16,8
18,17,3
16,19,7
4,23,10
3,8,14
0,17,7
2,4,17
19,12,1
13,10,11
25,15,16
3,13,3
14,15,0
9,23,3
5,17,14
5,23,17
2,11,11
2,17,25
10,15,17
6,7,25
8,0,22
0,7,20
15,11,2
15,1,15
25,19,11
7,14,8
17,5,14
13,24,22
0,6,20
7,19,11
15,6,0
2,21,17
2,2,17
3,8,5
0,12,22
8,12,1
8,17,16
18,2,6
4,5,19
5,25,1
16,15,5
6,6,19
21,21,24
13,9,13
5,5,6
24,3,18
24,13,2
1,13,22
11,6,12
2,2,4
13,2,22
25,19,17
23,10,13
24,6,23
11,16,0
17,18,24
24,13,2
3,22,3
7,13,11
2,22,20
6,11,5
9,2,14
20,13,11
23,14,17
23,8,20
18,2,2
0,18,16
5,13,1
10,21,4
9,21,12
12,24,15
12,24,6
25,22,13
12,25,3
15,21,9
16,3,19
7,16,19
14,19,15
11,12,3
4,14,1
13,3,19
19,12,22
5,24,4
8,9,6
22,3,24
19,13,22
21,16,4
25,19,5
19,0,1
25,4,8
19,5,13
25,18,10
20,16,11
2,0,0
19,9,20
14,15,17
22,13,2
8,24,7
23,12,21
20,7,3
10,24,9
8,13,1
1,22,22
2,15,16
2,2,4
1,8,12
6,25,17
17,7,11
17,11,19
6,24,23
23,24,16
10,0,25
9,20,7
18,2,13
11,12,16
8,2,17
14,1,22
23,20,12
8,18,13
18,19,25
2,12,10
20,6,19
19,20,16
1,25,12
25,14,17
9,5,8
12,4,16
13,11,4
12,20,16
22,14,16
3,15,25
20,17,19
15,19,13
9,25,9
11,2,10
4,23,10
25,12,22
16,12,18
2,4,25
9,12,6
20,23,25
20,17,0
22,8,0
22,9,9
5,6,0
6,21,19
17,5,25
12,9,24
9,16,15
23,4,25
14,17,21
8,24,11
25,25,24
18,0,10
25,24,9
5,6,0
20,4,22
1,1,4
23,5,15
0,15,8
4,8,24
15,11,23
18,5,9
17,10,9
19,21,16
11,19,19
16,3,23
25,22,15
18,20,17
15,13,2
0,10,15
1,22,4
8,2,24
22,11,23
18,15,0
5,8,3
23,19,9
12,24,17
0,3,17
9,18,4
25,2,20
22,19,11
15,13,6
12,25,5
8,15,18
19,12,4
20,20,16
20,12,8
16,25,6
4,1,7
0,12,8
17,12,6
0,6,12
23,9,13
15,23,21
2,10,11
15,17,20
1,2,0
19,10,24
10,19,4
14,5,21
8,5,10
6,17,22
20,13,18
20,6,24
1,22,1
13,3,14
15,9,5
11,19,2
9,5,21
21,14,13
21,3,7
17,24,13
6,6,20
7,9,10
12,19,0
21,6,9
18,13,16
4,9,14
0,9,9
3,23,3
5,8,6
10,0,19
10,8,3
8,3,14
23,21,20
16,17,12
19,18,16
6,24,3
11,16,3
16,1,16
21,13,9
22,20,16
7,18,11
12,10,9
5,5,8
23,9,18
15,23,2
16,1,5
2,23,17
8,18,21
16,7,5
5,5,15
21,19,20
14,17,23
5,10,21
20,9,9
21,15,4
19,20,1
9,6,23
8,2,19
0,12,18
3,19,17
11,19,4
6,6,21
3,4,15
15,11,3
11,6,20
2,5,0
13,5,5
0,22,13
3,8,23
24,22,8
25,10,9
19,2,19
23,22,24
20,2,10
1,19,22
0,24,17
12,6,4
19,16,17
23,14,22
6,11,17
8,1,7
6,16,6
23,3,5
3,2,7
17,18,3
7,16,11
21,20,20
12,0,14
11,9,15
18,17,3
24,0,2
17,0,12
24,0,3
0,1,18
6,16,21
19,19,19
15,17,17
23,3,6
8,18,25
8,19,25
6,4,12
11,0,21
0,11,8
15,14,10
10,19,1
19,24,19
21,13,4
4,19,4
3,19,15
17,20,23
16,23,0
21,13,17
6,9,8
12,25,9
21,20,15
5,12,5
0,3,10
7,13,20
18,2,8
11,7,5
22,14,12
20,19,21
18,10,8
4,0,22
5,13,14
16,9,7
0,15,3
16,3,10
7,8,16
6,25,9
23,22,1
9,8,16
12,24,12
13,21,10
9,15,20
18,13,11
8,7,8
10,19,14
11,0,25
19,11,8
24,8,21
3,6,8
13,19,19
24,22,13
18,11,20
20,14,17
25,17,14
12,14,20
18,22,1
12,0,16
4,11,13
14,2,21
22,4,2
22,23,9
13,18,3
